5/5/2015 12:50:49 PM,Ignore Message
5/5/2015 12:50:49 PM,Ignore Message
5/5/2015 12:50:49 PM,Ignore Message
5/5/2015 12:50:49 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:50 PM,Ignore Message
5/5/2015 12:50:51 PM,Ignore Message
5/5/2015 12:50:51 PM,Ignore Message
5/5/2015 12:50:54 PM,Ignore Message
5/5/2015 12:50:54 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:25 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:26 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:27 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:28 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:29 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:30 PM,Ignore Message
5/5/2015 12:51:34 PM,Ignore Message
5/5/2015 12:51:34 PM,Ignore Message
5/5/2015 12:52:04 PM,Ignore Message
5/5/2015 12:52:04 PM,Ignore Message
5/5/2015 12:52:04 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:05 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:06 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:07 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:08 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:09 PM,Ignore Message
5/5/2015 12:52:10 PM,Ignore Message
5/5/2015 12:52:13 PM,Ignore Message
5/5/2015 12:52:13 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:44 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:45 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:46 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:47 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:48 PM,Ignore Message
5/5/2015 12:52:49 PM,Ignore Message
5/5/2015 12:52:49 PM,Ignore Message
5/5/2015 12:52:49 PM,Ignore Message
5/5/2015 12:52:49 PM,Ignore Message
5/5/2015 12:52:49 PM,Ignore Message
5/5/2015 12:52:53 PM,Ignore Message
5/5/2015 12:52:53 PM,Ignore Message
5/5/2015 12:53:23 PM,Ignore Message
5/5/2015 12:53:23 PM,Ignore Message
5/5/2015 12:53:23 PM,Ignore Message
5/5/2015 12:53:23 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:24 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:25 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:26 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:27 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:28 PM,Ignore Message
5/5/2015 12:53:58 PM,Exit
5/5/2015 12:55:38 PM,Initialize
5/5/2015 12:55:38 PM,Init UI Refs
5/5/2015 12:55:38 PM,Broadcast Settings
5/5/2015 12:55:38 PM,Update Status
5/5/2015 12:55:48 PM,Set Metadata
5/5/2015 12:55:51 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:52 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:53 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:54 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:55 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:56 PM,Ignore Message
5/5/2015 12:55:57 PM,Ignore Message
5/5/2015 12:55:57 PM,Ignore Message
5/5/2015 12:55:57 PM,Ignore Message
5/5/2015 12:56:00 PM,Ignore Message
5/5/2015 12:56:01 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:31 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:32 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:33 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:34 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:35 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:36 PM,Ignore Message
5/5/2015 12:56:40 PM,Ignore Message
5/5/2015 12:56:40 PM,Ignore Message
5/5/2015 12:57:10 PM,Ignore Message
5/5/2015 12:57:10 PM,Ignore Message
5/5/2015 12:57:10 PM,Ignore Message
5/5/2015 12:57:10 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:11 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:12 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:13 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:14 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:15 PM,Ignore Message
5/5/2015 12:57:16 PM,Ignore Message
5/5/2015 12:57:19 PM,Ignore Message
5/5/2015 12:57:19 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:50 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:51 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:52 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:53 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:54 PM,Ignore Message
5/5/2015 12:57:55 PM,Ignore Message
5/5/2015 12:57:55 PM,Ignore Message
5/5/2015 12:57:55 PM,Ignore Message
5/5/2015 12:57:55 PM,Ignore Message
5/5/2015 12:57:55 PM,Ignore Message
5/5/2015 12:57:59 PM,Ignore Message
5/5/2015 12:57:59 PM,Ignore Message
5/5/2015 12:58:29 PM,Ignore Message
5/5/2015 12:58:29 PM,Ignore Message
5/5/2015 12:58:29 PM,Ignore Message
5/5/2015 12:58:29 PM,Ignore Message
5/5/2015 12:58:29 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:30 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:31 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:32 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:33 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:34 PM,Ignore Message
5/5/2015 12:58:38 PM,Ignore Message
5/5/2015 12:59:08 PM,Ignore Message
5/5/2015 12:59:08 PM,Ignore Message
5/5/2015 12:59:08 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:09 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:10 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:11 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:12 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:13 PM,Ignore Message
5/5/2015 12:59:14 PM,Ignore Message
5/5/2015 12:59:17 PM,Ignore Message
5/5/2015 12:59:17 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:48 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:49 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:50 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:51 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:52 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:53 PM,Ignore Message
5/5/2015 12:59:57 PM,Ignore Message
5/5/2015 12:59:57 PM,Ignore Message
5/5/2015 1:00:27 PM,Ignore Message
5/5/2015 1:00:27 PM,Ignore Message
5/5/2015 1:00:27 PM,Ignore Message
5/5/2015 1:00:27 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:28 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:29 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:30 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:31 PM,Ignore Message
5/5/2015 1:00:32 PM,Ignore Message
5/5/2015 1:00:32 PM,Ignore Message
5/5/2015 1:00:32 PM,Ignore Message
